GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
1400000US42101011800,42101011800,"Census Tract 118, Philadelphia County, Pennsylvania",2286,131,1169,201,0,15,1169,201,668,180,79,60,1019,206,450,193,127,91,0,15,14,23,90,68,1027,214
1400000US42101011900,42101011900,"Census Tract 119, Philadelphia County, Pennsylvania",2110,144,1196,154,0,10,1196,154,659,157,123,77,985,149,460,148,91,86,12,18,0,10,137,98,777,193
1400000US42101012000,42101012000,"Census Tract 120, Philadelphia County, Pennsylvania",664,49,545,60,0,10,545,60,326,59,34,21,492,64,197,63,58,35,0,10,0,10,15,22,104,37
1400000US42101012100,42101012100,"Census Tract 121, Philadelphia County, Pennsylvania",1373,99,887,120,0,10,887,120,521,122,112,85,690,120,337,101,72,56,7,14,0,10,136,90,350,111
1400000US42101012201,42101012201,"Census Tract 122.01, Philadelphia County, Pennsylvania",2007,175,1406,186,0,10,1406,186,665,156,50,42,1291,190,663,203,178,108,51,41,0,10,27,40,574,156
1400000US42101012203,42101012203,"Census Tract 122.03, Philadelphia County, Pennsylvania",242,57,185,54,0,10,185,54,127,41,7,10,178,51,58,35,4,6,0,10,0,10,22,20,35,23
1400000US42101012204,42101012204,"Census Tract 122.04, Philadelphia County, Pennsylvania",1889,102,1454,138,9,13,1445,137,883,157,148,74,1289,142,481,102,158,75,0,10,0,10,75,38,360,111
1400000US42101012500,42101012500,"Census Tract 125, Philadelphia County, Pennsylvania",2923,191,2300,235,0,15,2300,235,1570,244,147,92,2126,237,669,163,78,73,0,15,19,29,38,36,585,201
1400000US42101013100,42101013100,"Census Tract 131, Philadelphia County, Pennsylvania",679,50,494,76,14,22,480,73,336,68,51,40,408,73,144,64,35,32,0,10,0,10,53,36,132,49
1400000US42101013200,42101013200,"Census Tract 132, Philadelphia County, Pennsylvania",1000,98,585,113,0,10,585,113,278,102,16,19,558,112,279,101,49,51,0,10,11,17,9,13,406,119
1400000US42101013300,42101013300,"Census Tract 133, Philadelphia County, Pennsylvania",1404,159,1253,159,0,10,1253,159,744,132,92,62,1147,148,477,116,9,14,0,10,14,23,4,6,147,77
1400000US42101013401,42101013401,"Census Tract 134.01, Philadelphia County, Pennsylvania",1387,86,1163,96,19,21,1144,95,632,110,41,27,1045,101,456,105,39,32,0,10,47,57,36,31,188,95
1400000US42101013402,42101013402,"Census Tract 134.02, Philadelphia County, Pennsylvania",1510,121,1235,151,0,10,1235,151,852,141,99,62,1127,139,354,102,43,50,0,10,0,10,48,55,227,98
1400000US42101013500,42101013500,"Census Tract 135, Philadelphia County, Pennsylvania",1510,91,1339,120,0,10,1339,120,818,117,85,57,1219,115,476,106,28,29,6,9,10,17,22,24,149,84
1400000US42101013601,42101013601,"Census Tract 136.01, Philadelphia County, Pennsylvania",1388,87,1198,104,0,10,1198,104,838,108,74,44,1098,109,353,91,7,10,0,10,0,10,40,32,150,55
1400000US42101013602,42101013602,"Census Tract 136.02, Philadelphia County, Pennsylvania",1751,93,1480,107,0,10,1480,107,1053,104,61,37,1393,98,391,91,55,43,15,23,0,10,57,58,214,92
1400000US42101013700,42101013700,"Census Tract 137, Philadelphia County, Pennsylvania",2063,224,1129,218,0,10,1129,218,700,194,31,36,1098,209,429,176,59,76,0,10,0,10,71,87,863,222
1400000US42101013800,42101013800,"Census Tract 138, Philadelphia County, Pennsylvania",830,83,470,74,0,10,470,74,215,57,29,23,441,75,250,68,10,11,0,10,0,10,23,26,337,69
1400000US42101013900,42101013900,"Census Tract 139, Philadelphia County, Pennsylvania",1139,131,495,111,0,10,495,111,189,72,0,10,495,111,306,103,0,10,0,10,0,10,16,25,628,126
1400000US42101014000,42101014000,"Census Tract 140, Philadelphia County, Pennsylvania",1279,123,917,138,10,17,907,135,455,115,75,43,777,143,424,125,53,47,10,16,0,10,80,60,282,117
1400000US42101014100,42101014100,"Census Tract 141, Philadelphia County, Pennsylvania",1043,96,572,119,0,10,572,119,359,119,114,92,434,92,176,74,48,45,24,32,0,10,81,68,390,119
1400000US42101014200,42101014200,"Census Tract 142, Philadelphia County, Pennsylvania",2124,116,2002,130,0,10,2002,130,1466,211,225,142,1692,176,509,166,119,92,27,48,0,10,66,78,56,43
1400000US42101014300,42101014300,"Census Tract 143, Philadelphia County, Pennsylvania",738,65,649,66,0,10,649,66,413,69,41,26,589,65,231,60,34,26,5,7,0,10,5,7,84,37
1400000US42101014400,42101014400,"Census Tract 144, Philadelphia County, Pennsylvania",1486,120,1056,151,0,10,1056,151,842,126,92,48,964,140,206,75,9,13,0,10,0,10,105,62,325,104
1400000US42101014500,42101014500,"Census Tract 145, Philadelphia County, Pennsylvania",628,51,381,59,6,9,375,58,224,57,58,32,298,59,128,54,23,20,0,10,13,13,42,36,205,50
1400000US42101014600,42101014600,"Census Tract 146, Philadelphia County, Pennsylvania",1035,60,498,97,12,17,486,98,340,86,46,31,421,96,128,54,43,28,0,10,0,10,79,48,458,92
1400000US42101014700,42101014700,"Census Tract 147, Philadelphia County, Pennsylvania",973,118,730,127,14,23,716,129,438,124,73,84,615,123,247,92,30,27,0,10,0,10,105,67,138,88
1400000US42101014800,42101014800,"Census Tract 148, Philadelphia County, Pennsylvania",439,70,200,69,0,10,200,69,72,47,36,36,144,52,85,50,20,29,20,29,0,10,26,31,213,66
1400000US42101014900,42101014900,"Census Tract 149, Philadelphia County, Pennsylvania",1659,164,655,171,0,10,655,171,291,126,111,100,504,135,322,124,40,41,8,13,0,10,129,87,875,193
1400000US42101015101,42101015101,"Census Tract 151.01, Philadelphia County, Pennsylvania",804,76,438,96,0,10,438,96,180,66,35,27,388,85,243,83,19,26,15,25,0,10,17,20,349,95
1400000US42101015102,42101015102,"Census Tract 151.02, Philadelphia County, Pennsylvania",1609,123,529,118,0,10,529,118,279,95,82,59,430,100,242,88,19,21,0,10,0,10,98,78,982,148
1400000US42101015200,42101015200,"Census Tract 152, Philadelphia County, Pennsylvania",1833,199,951,231,0,15,951,231,465,166,173,110,690,212,423,194,99,105,63,97,0,15,140,118,742,210
1400000US42101015300,42101015300,"Census Tract 153, Philadelphia County, Pennsylvania",1173,135,732,130,0,10,732,130,309,104,45,72,657,106,393,92,23,19,10,15,20,27,57,42,384,100
1400000US42101015600,42101015600,"Census Tract 156, Philadelphia County, Pennsylvania",591,65,297,59,0,10,297,59,199,57,37,27,218,56,63,42,42,34,28,27,0,10,23,25,271,70
1400000US42101015700,42101015700,"Census Tract 157, Philadelphia County, Pennsylvania",886,99,646,105,0,10,646,105,409,98,108,83,498,84,208,78,29,34,18,28,0,10,44,42,196,82
1400000US42101015800,42101015800,"Census Tract 158, Philadelphia County, Pennsylvania",2679,160,2078,205,17,26,2061,205,1260,206,143,116,1881,204,735,188,69,51,0,15,19,29,83,72,518,159
1400000US42101016000,42101016000,"Census Tract 160, Philadelphia County, Pennsylvania",2659,188,2117,213,0,15,2117,213,1513,186,144,82,1973,233,604,173,0,15,0,15,0,15,127,82,415,173
1400000US42101016100,42101016100,"Census Tract 161, Philadelphia County, Pennsylvania",2080,160,1275,170,17,27,1258,169,1011,163,90,76,1161,174,247,106,0,15,0,15,0,15,157,115,648,155
1400000US42101016200,42101016200,"Census Tract 162, Philadelphia County, Pennsylvania",879,59,485,76,0,10,485,76,365,75,135,50,345,67,120,53,19,23,0,10,0,10,47,36,347,71
1400000US42101016300,42101016300,"Census Tract 163, Philadelphia County, Pennsylvania",1158,94,461,103,0,10,461,103,311,104,107,67,354,103,133,69,9,15,0,10,0,10,133,82,564,151
1400000US42101016400,42101016400,"Census Tract 164, Philadelphia County, Pennsylvania",1605,123,736,161,0,10,736,161,524,150,174,97,455,135,190,91,77,57,0,10,0,10,80,69,789,146
1400000US42101016500,42101016500,"Census Tract 165, Philadelphia County, Pennsylvania",1099,96,407,112,39,59,368,104,260,98,81,58,275,96,96,52,11,17,0,10,12,18,35,41,657,151
1400000US42101016600,42101016600,"Census Tract 166, Philadelphia County, Pennsylvania",675,68,365,75,0,10,365,75,262,77,131,57,215,64,92,40,11,17,11,17,0,10,49,36,261,77
1400000US42101016701,42101016701,"Census Tract 167.01, Philadelphia County, Pennsylvania",1201,112,414,114,0,10,414,114,140,75,20,22,394,112,274,94,12,20,0,10,0,10,54,45,733,138
1400000US42101016702,42101016702,"Census Tract 167.02, Philadelphia County, Pennsylvania",1155,119,404,93,8,13,396,92,183,75,10,16,381,89,201,77,25,33,5,9,0,10,53,50,698,115
1400000US42101016800,42101016800,"Census Tract 168, Philadelphia County, Pennsylvania",1585,135,786,116,0,10,786,116,325,121,61,46,672,109,408,141,53,49,53,49,0,10,94,73,705,133
1400000US42101016901,42101016901,"Census Tract 169.01, Philadelphia County, Pennsylvania",1299,133,585,138,26,35,559,134,144,71,36,43,510,133,375,115,40,48,13,22,0,10,25,30,689,143
1400000US42101016902,42101016902,"Census Tract 169.02, Philadelphia County, Pennsylvania",1940,183,775,223,16,26,759,226,404,155,84,85,620,183,260,140,95,93,41,66,0,10,18,28,1147,254
1400000US42101017000,42101017000,"Census Tract 170, Philadelphia County, Pennsylvania",1319,95,649,117,2,8,647,116,387,110,63,50,544,104,204,103,49,54,40,53,0,10,88,75,582,124
1400000US42101017100,42101017100,"Census Tract 171, Philadelphia County, Pennsylvania",1610,125,925,162,11,16,914,158,409,118,100,70,778,134,469,131,41,28,10,16,8,14,39,38,646,136
1400000US42101017201,42101017201,"Census Tract 172.01, Philadelphia County, Pennsylvania",1220,145,616,130,9,13,607,127,304,121,53,62,528,123,273,95,90,75,20,35,0,10,101,85,503,135
1400000US42101017202,42101017202,"Census Tract 172.02, Philadelphia County, Pennsylvania",1590,147,707,144,40,47,667,147,307,113,65,48,567,142,328,99,47,39,0,10,9,15,95,71,788,171
1400000US42101017300,42101017300,"Census Tract 173, Philadelphia County, Pennsylvania",1123,105,389,101,0,10,389,101,203,85,59,53,299,89,163,77,57,48,17,28,0,10,48,42,686,115
1400000US42101017400,42101017400,"Census Tract 174, Philadelphia County, Pennsylvania",847,69,385,77,0,10,385,77,261,73,129,59,252,69,124,50,4,7,0,10,0,10,44,33,418,84
1400000US42101017500,42101017500,"Census Tract 175, Philadelphia County, Pennsylvania",2426,155,817,230,0,15,817,230,473,163,207,97,595,210,331,166,28,33,0,15,0,15,129,82,1480,214
1400000US42101017601,42101017601,"Census Tract 176.01, Philadelphia County, Pennsylvania",2025,127,926,213,53,81,873,213,618,206,223,97,650,192,243,122,56,72,0,15,0,15,123,92,976,199
1400000US42101017602,42101017602,"Census Tract 176.02, Philadelphia County, Pennsylvania",1348,88,710,134,0,10,710,134,455,127,263,115,435,110,222,90,33,38,12,18,0,10,37,32,601,125
1400000US42101017701,42101017701,"Census Tract 177.01, Philadelphia County, Pennsylvania",1100,95,663,112,15,19,648,112,519,109,153,81,472,114,99,64,30,35,17,27,0,10,61,54,376,102
1400000US42101017702,42101017702,"Census Tract 177.02, Philadelphia County, Pennsylvania",1578,123,753,125,0,15,753,125,441,125,252,112,480,104,287,98,25,21,11,19,0,15,113,69,712,138
1400000US42101017800,42101017800,"Census Tract 178, Philadelphia County, Pennsylvania",1994,166,1235,182,13,21,1222,181,708,211,246,135,976,150,501,195,50,58,0,15,0,15,76,60,683,205
1400000US42101017900,42101017900,"Census Tract 179, Philadelphia County, Pennsylvania",2130,159,1591,261,0,15,1591,261,1155,257,358,157,1141,233,337,129,0,15,0,15,57,60,222,155,317,109
1400000US42101018001,42101018001,"Census Tract 180.01, Philadelphia County, Pennsylvania",1126,70,866,111,0,10,866,111,541,111,133,66,733,117,325,105,0,10,0,10,0,10,7,12,253,98
1400000US42101018002,42101018002,"Census Tract 180.02, Philadelphia County, Pennsylvania",2298,137,1602,175,0,15,1602,175,970,219,63,52,1399,176,571,155,92,98,61,89,0,15,130,108,566,176
1400000US42101018300,42101018300,"Census Tract 183, Philadelphia County, Pennsylvania",1454,100,1212,88,0,10,1212,88,814,110,76,47,1112,107,391,108,25,22,0,10,0,10,28,26,214,88
1400000US42101018400,42101018400,"Census Tract 184, Philadelphia County, Pennsylvania",811,56,615,69,0,10,615,69,348,73,79,48,536,63,267,69,7,10,0,10,0,10,50,32,146,51
1400000US42101018800,42101018800,"Census Tract 188, Philadelphia County, Pennsylvania",2429,180,1610,225,0,15,1610,225,1102,215,289,140,1277,238,461,187,38,41,18,29,12,21,162,103,657,181
1400000US42101019000,42101019000,"Census Tract 190, Philadelphia County, Pennsylvania",2675,128,2032,189,0,15,2032,189,1169,247,319,175,1615,195,798,247,110,77,48,52,0,15,88,76,555,178
1400000US42101019100,42101019100,"Census Tract 191, Philadelphia County, Pennsylvania",2901,136,1939,238,0,15,1939,238,1161,245,243,129,1602,230,695,195,96,96,53,79,16,26,203,150,759,189
1400000US42101019200,42101019200,"Census Tract 192, Philadelphia County, Pennsylvania",2294,167,1571,211,0,15,1571,211,1038,210,303,135,1055,211,420,137,178,114,0,15,0,15,150,108,573,180
1400000US42101019501,42101019501,"Census Tract 195.01, Philadelphia County, Pennsylvania",1703,132,678,165,12,19,666,162,462,128,242,90,424,137,204,108,0,10,0,10,0,10,80,54,945,194
1400000US42101019502,42101019502,"Census Tract 195.02, Philadelphia County, Pennsylvania",1073,114,685,126,0,10,685,126,540,136,314,109,371,112,145,78,0,10,0,10,0,10,9,14,379,128
1400000US42101019700,42101019700,"Census Tract 197, Philadelphia County, Pennsylvania",2212,129,1088,185,0,15,1088,185,556,159,137,86,858,170,431,154,120,97,39,60,0,15,119,98,1005,177
1400000US42101019800,42101019800,"Census Tract 198, Philadelphia County, Pennsylvania",2100,133,1086,154,0,15,1086,154,443,139,123,70,900,156,542,140,151,88,44,55,0,15,101,50,913,164
1400000US42101019900,42101019900,"Census Tract 199, Philadelphia County, Pennsylvania",1362,158,617,140,0,10,617,140,279,106,97,68,510,126,338,108,44,47,0,10,0,10,141,82,604,152
1400000US42101020000,42101020000,"Census Tract 200, Philadelphia County, Pennsylvania",541,63,166,62,0,10,166,62,61,43,36,35,124,52,80,49,9,10,0,10,0,10,47,34,328,79
1400000US42101020101,42101020101,"Census Tract 201.01, Philadelphia County, Pennsylvania",1698,151,518,117,0,10,518,117,281,88,90,60,406,110,221,102,17,21,9,15,0,10,139,79,1041,166
1400000US42101020102,42101020102,"Census Tract 201.02, Philadelphia County, Pennsylvania",1221,145,599,120,11,18,588,123,314,84,88,54,454,122,221,88,74,56,34,39,12,19,105,80,517,135
1400000US42101020200,42101020200,"Census Tract 202, Philadelphia County, Pennsylvania",2109,216,539,184,0,10,539,184,264,156,39,63,448,157,190,114,140,104,52,70,0,10,71,70,1499,248
1400000US42101020300,42101020300,"Census Tract 203, Philadelphia County, Pennsylvania",987,103,425,123,9,15,416,124,284,100,51,43,313,109,124,71,11,18,0,10,0,10,57,40,505,124
1400000US42101020400,42101020400,"Census Tract 204, Philadelphia County, Pennsylvania",1119,111,559,130,0,10,559,130,267,89,53,39,488,126,261,107,50,45,0,10,0,10,82,57,478,129
1400000US42101020500,42101020500,"Census Tract 205, Philadelphia County, Pennsylvania",1229,116,546,117,16,25,530,119,222,107,44,39,481,110,298,107,15,18,0,10,0,10,82,62,601,127
1400000US42101020600,42101020600,"Census Tract 206, Philadelphia County, Pennsylvania",714,86,554,82,0,10,554,82,380,76,34,25,495,75,167,60,20,23,0,10,0,10,47,41,113,65
1400000US42101020700,42101020700,"Census Tract 207, Philadelphia County, Pennsylvania",2292,173,1871,199,16,25,1855,198,1185,190,165,99,1690,204,613,167,70,70,0,15,0,15,22,34,399,162
1400000US42101020800,42101020800,"Census Tract 208, Philadelphia County, Pennsylvania",1116,119,994,126,0,10,994,126,481,107,75,48,919,134,513,118,19,22,0,10,0,10,33,30,89,48
1400000US42101020900,42101020900,"Census Tract 209, Philadelphia County, Pennsylvania",1196,93,1014,102,0,10,1014,102,779,115,37,34,967,105,235,74,27,29,0,10,0,10,41,51,141,60
1400000US42101021000,42101021000,"Census Tract 210, Philadelphia County, Pennsylvania",2047,146,1679,190,25,28,1654,189,890,213,153,106,1492,166,753,183,11,18,0,15,0,15,50,59,318,111
1400000US42101021100,42101021100,"Census Tract 211, Philadelphia County, Pennsylvania",1041,89,944,97,8,12,936,99,573,100,40,35,888,98,355,103,0,10,0,10,0,10,6,10,91,63
1400000US42101021200,42101021200,"Census Tract 212, Philadelphia County, Pennsylvania",1041,71,897,80,0,10,897,80,537,99,73,48,808,91,360,102,7,12,0,10,0,10,8,13,136,58
1400000US42101021300,42101021300,"Census Tract 213, Philadelphia County, Pennsylvania",1360,87,1133,111,18,20,1115,111,736,119,41,34,1074,111,379,87,8,13,0,10,0,10,79,46,148,53
1400000US42101021400,42101021400,"Census Tract 214, Philadelphia County, Pennsylvania",1595,110,1447,118,18,20,1429,119,924,129,59,41,1311,138,454,108,144,70,11,13,0,10,17,19,131,54
1400000US42101021500,42101021500,"Census Tract 215, Philadelphia County, Pennsylvania",1615,119,1441,134,0,10,1441,134,971,141,109,72,1325,147,457,126,58,59,0,10,0,10,59,49,115,60
1400000US42101021600,42101021600,"Census Tract 216, Philadelphia County, Pennsylvania",1001,57,918,65,0,10,918,65,614,81,76,39,835,78,287,71,14,13,0,10,7,10,2,5,81,34
1400000US42101021700,42101021700,"Census Tract 217, Philadelphia County, Pennsylvania",2436,132,2130,155,11,21,2119,158,1202,204,50,48,2053,166,888,181,71,51,0,15,0,15,66,58,240,92
1400000US42101021800,42101021800,"Census Tract 218, Philadelphia County, Pennsylvania",2217,146,1912,191,38,43,1874,192,1117,190,144,81,1686,203,757,212,57,54,0,10,0,10,17,25,288,145
1400000US42101021900,42101021900,"Census Tract 219, Philadelphia County, Pennsylvania",656,46,545,49,10,13,535,47,298,57,36,24,499,48,232,50,14,15,0,10,0,10,24,19,87,41
1400000US42101022000,42101022000,"Census Tract 220, Philadelphia County, Pennsylvania",679,59,553,53,0,10,553,53,319,58,25,17,528,51,222,46,23,30,0,10,0,10,22,22,104,47
1400000US42101023100,42101023100,"Census Tract 231, Philadelphia County, Pennsylvania",496,43,452,47,0,10,452,47,266,45,31,23,414,47,174,49,23,17,0,10,0,10,18,18,26,22
1400000US42101023500,42101023500,"Census Tract 235, Philadelphia County, Pennsylvania",560,32,428,55,0,10,428,55,268,54,20,24,408,60,160,49,3,6,0,10,0,10,52,38,80,50
1400000US42101023600,42101023600,"Census Tract 236, Philadelphia County, Pennsylvania",1070,79,854,102,14,22,840,98,529,102,38,32,782,99,297,91,38,34,0,10,0,10,18,19,198,85
1400000US42101023700,42101023700,"Census Tract 237, Philadelphia County, Pennsylvania",2045,188,1558,189,0,15,1558,189,1042,176,63,58,1495,196,516,198,17,27,0,15,0,15,16,25,471,163
1400000US42101023800,42101023800,"Census Tract 238, Philadelphia County, Pennsylvania",1779,207,1372,198,0,10,1372,198,943,203,162,111,1151,199,400,157,30,34,14,22,15,24,67,69,340,139
1400000US42101023900,42101023900,"Census Tract 239, Philadelphia County, Pennsylvania",954,107,637,104,0,10,637,104,325,97,32,39,575,104,282,83,49,40,30,35,0,10,68,42,249,91
1400000US42101024000,42101024000,"Census Tract 240, Philadelphia County, Pennsylvania",1496,149,1125,122,23,21,1102,118,637,137,128,76,961,123,452,126,13,20,13,20,0,10,0,10,371,111
1400000US42101024100,42101024100,"Census Tract 241, Philadelphia County, Pennsylvania",691,57,336,65,15,13,321,66,198,57,68,36,253,59,123,48,4,8,0,10,0,10,48,35,307,57
1400000US42101024200,42101024200,"Census Tract 242, Philadelphia County, Pennsylvania",1690,135,862,156,0,10,862,156,516,122,147,73,656,126,302,101,58,55,44,53,0,10,192,105,636,145
1400000US42101024300,42101024300,"Census Tract 243, Philadelphia County, Pennsylvania",1461,130,1050,164,9,13,1041,164,516,126,72,50,940,160,465,125,18,21,8,14,10,15,89,56,322,120
